customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00327,Sara Fuller,1978-10-24,Male,AU,Married,Student,17351,Standard,2024-07-31,Medium,0.262,True,Medium,True,0.0,LOW_INCOME,False,628,Enhanced,Medium
AU-CUST00184,Angelica Keith,2004-10-17,Male,AU,Single,Full-time,30560,Standard,2024-01-29,Medium,0.355,False,Low,True,0.0,YOUNG_ADULT|LOW_INCOME,False,793,Standard,Medium
AU-CUST00170,Jamie Smith,1987-10-22,Male,AU,Single,Full-time,89037,Premium,2024-11-29,High,0.783,False,Low,False,0.0,PRIOR_VICTIM,False,645,Enhanced,Medium
AU-CUST00353,Kimberly Nguyen,1972-10-25,Male,AU,Single,Full-time,33106,Standard,2025-01-27,Low,0.78,False,Low,False,0.0,PRIOR_VICTIM,False,699,Enhanced,Medium
AU-CUST00121,Ashley Waller,2000-10-18,Male,AU,Married,Full-time,109676,Standard,2024-10-29,Medium,0.916,False,Low,False,0.0,PRIOR_VICTIM,False,798,Standard,Medium
AU-CUST00975,Jenna Gamble,2001-10-18,Male,AU,Single,Full-time,99871,Standard,2025-03-17,Medium,0.243,True,Low,False,0.0,PRIOR_VICTIM,False,629,Standard,Medium
AU-CUST00833,Tyler Harris,1999-10-19,Male,AU,Single,Full-time,102278,Premium,2024-06-14,High,0.366,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,753,Enhanced,Medium
AU-CUST00625,Molly Rodriguez,1990-10-21,Male,AU,Single,Part-time,54796,Standard,2025-05-19,High,0.87,True,Low,False,0.0,LOW_INCOME,False,747,Enhanced,Medium
AU-CUST00236,Shannon Rivera,1955-10-30,Male,AU,Married,Full-time,77208,Standard,2024-04-27,Medium,0.676,False,High,True,0.0,PRIOR_VICTIM,False,646,Enhanced,High
AU-CUST00192,Daniel Salinas,1990-10-21,Male,AU,Single,Part-time,12487,Standard,2025-04-03,High,0.318,True,Low,False,0.0,PRIOR_VICTIM,False,594,Enhanced,Medium
AU-CUST00406,Paul Lewis,1961-10-28,Male,AU,Single,Full-time,63430,Standard,2024-06-14,Medium,0.727,True,High,False,0.0,YOUNG_ADULT|LOW_INCOME,False,639,Standard,Medium
AU-CUST00958,Renee Wolfe,1960-10-28,Male,AU,Married,Retired,41587,Standard,2024-01-21,Medium,0.264,True,Medium,True,0.0,ELDERLY,False,626,Standard,Medium
AU-CUST00213,Yvonne Chambers,2000-10-18,Male,AU,Single,Full-time,12777,Standard,2024-11-02,High,0.936,False,Low,False,0.0,PRIOR_VICTIM,False,716,Enhanced,High
AU-CUST00982,Joshua Garcia,2000-10-18,Male,AU,Single,Full-time,58062,Standard,2024-06-05,High,0.675,True,Low,True,0.0,LOW_INCOME,False,622,Standard,High
AU-CUST00348,Connie Brown,1993-10-20,Male,AU,Single,Full-time,52010,Standard,2024-08-21,Medium,0.561,False,Low,False,0.01,YOUNG_ADULT,False,675,Standard,Medium
AU-CUST00969,Eric Barker,1954-10-30,Male,AU,Widowed,Full-time,36978,Standard,2024-12-05,Medium,0.612,True,Low,False,0.01,YOUNG_ADULT,False,690,Standard,Medium
AU-CUST00775,Cody Davidson,1973-10-25,Male,AU,Single,Full-time,109753,Standard,2024-03-13,Medium,0.452,False,Low,True,0.0,PRIOR_VICTIM,False,607,Standard,Medium
AU-CUST00551,Angel Gordon,1950-10-31,Male,AU,Single,Part-time,46924,Standard,2024-11-30,Low,0.233,False,Low,True,0.0,ELDERLY,False,703,Standard,Medium
AU-CUST00989,Angela Jackson,1977-10-24,Male,AU,Single,Full-time,70552,Standard,2025-02-07,High,0.901,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,600,Standard,High
AU-CUST00554,Penny Bowman,1986-10-22,Male,AU,Married,Full-time,53132,Standard,2024-10-02,High,0.954,True,Low,False,0.0,PRIOR_VICTIM,False,733,Standard,Medium
AU-CUST00090,Aimee Montoya,1970-10-26,Male,AU,Single,Unemployed,22999,Standard,2024-04-19,Medium,0.478,False,Medium,False,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,564,Simplified,High
AU-CUST00443,Joanna Pacheco,1946-11-01,Male,AU,Married,Unemployed,12011,Standard,2025-04-26,Medium,0.622,True,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,512,Standard,High
AU-CUST00117,Rebecca Valencia,2003-10-18,Male,AU,Single,Part-time,19515,Standard,2025-06-07,High,0.982,True,Low,False,0.0,PRIOR_VICTIM,False,591,Enhanced,High
AU-CUST00487,Marilyn Wang,1966-10-27,Male,AU,Single,Full-time,34283,Standard,2024-12-24,Medium,0.268,True,Medium,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,585,Standard,High
AU-CUST00474,Todd Moore,1972-10-25,Male,AU,Married,Retired,97208,Premium,2024-02-03,Medium,0.474,True,Medium,False,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,718,Enhanced,Medium
AU-CUST00414,Carrie Wright,1994-10-20,Male,AU,Single,Unemployed,22061,Standard,2024-10-16,High,0.575,True,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,640,Simplified,Medium
AU-CUST00527,Curtis Williams,1959-10-29,Male,AU,Married,Part-time,17208,Standard,2024-07-04,Medium,0.947,False,Low,False,0.0,PRIOR_VICTIM,False,721,Simplified,High
AU-CUST00104,Christopher Bass,1978-10-24,Male,AU,Single,Part-time,81558,Standard,2025-03-07,Medium,0.608,False,Low,False,0.0,PRIOR_VICTIM,False,568,Standard,Medium
AU-CUST00613,Dale Ryan,1974-10-25,Male,AU,Married,Student,58024,Standard,2025-01-14,High,0.636,True,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,False,642,Standard,Medium
AU-CUST00794,Christopher Moore,1942-11-02,Male,AU,Married,Student,11725,Standard,2024-01-10,High,0.407,False,Medium,True,0.11,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,True,714,Simplified,High
AU-CUST00297,Joshua Reed,2002-10-18,Male,AU,Single,Full-time,19312,Standard,2024-06-11,High,0.564,False,Low,False,0.0,PRIOR_VICTIM,False,756,Standard,High
AU-CUST00644,Alexis Harris,1944-11-01,Male,AU,Single,Full-time,85069,Standard,2025-01-27,High,0.696,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,762,Standard,Medium
AU-CUST00253,Benjamin Smith,1970-10-26,Male,AU,Single,Full-time,32588,Standard,2024-08-31,High,0.698,False,Low,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,633,Enhanced,High
AU-CUST00886,Chris Velazquez,1992-10-20,Female,AU,Single,Retired,92888,Standard,2025-03-02,Medium,0.741,False,Low,False,0.0,PRIOR_VICTIM,False,693,Standard,Medium
AU-CUST00234,Kimberly Gutierrez,1986-10-22,Male,AU,Single,Part-time,49714,Standard,2024-03-14,Low,0.248,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,689,Standard,Medium
AU-CUST00405,Jeffrey Mills,1949-10-31,Male,AU,Widowed,Full-time,65878,Standard,2024-01-03,Medium,0.701,True,Low,True,0.0,ELDERLY,False,466,Simplified,Medium
AU-CUST00606,David Robinson,1970-10-26,Male,AU,Widowed,Retired,51704,Standard,2025-05-29,Medium,0.546,False,Very High,False,0.0,ELDERLY,False,661,Enhanced,Medium
AU-CUST00818,Mr. Michael Williams,2000-10-18,Male,AU,Single,Full-time,80460,Standard,2024-07-25,Medium,0.859,True,Low,False,0.0,PRIOR_VICTIM,False,684,Standard,Medium
AU-CUST00168,Alyssa Long,1989-10-21,Male,AU,Married,Unemployed,65639,Standard,2025-03-04,Medium,0.685,True,Medium,True,0.12,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,536,Enhanced,High
AU-CUST00977,Amanda Guzman,2002-10-18,Male,AU,Single,Unemployed,12580,Standard,2025-06-15,High,0.631,True,High,False,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,607,Standard,Medium
AU-CUST00096,Larry Dixon,2001-10-18,Male,AU,Single,Full-time,38784,Standard,2024-02-25,Medium,0.647,True,Low,False,0.0,PRIOR_VICTIM,False,683,Standard,Medium
AU-CUST00284,Lisa Allen,2001-10-18,Male,AU,Married,Student,17797,Standard,2024-07-16,High,0.825,True,Medium,True,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,557,Standard,High
AU-CUST00297,Andrew Reynolds,1971-10-26,Male,AU,Single,Part-time,35081,Standard,2024-07-31,Medium,0.986,True,Low,False,0.0,PRIOR_VICTIM,False,576,Standard,Medium
AU-CUST00009,Gabrielle Davis,1967-10-27,Male,AU,Single,Full-time,101024,Standard,2024-09-12,Medium,0.398,False,Low,False,0.0,PRIOR_VICTIM,False,739,Standard,Medium
AU-CUST00732,Eric Rush,1975-10-25,Male,AU,Single,Retired,62078,Standard,2024-06-07,Medium,0.626,False,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,634,Standard,Medium
AU-CUST00307,Laura Haney,1968-10-26,Male,AU,Single,Full-time,108676,Standard,2025-05-17,Medium,0.404,False,Low,False,0.0,PRIOR_VICTIM,False,682,Standard,Medium
AU-CUST00432,Chad Jones,1976-10-24,Female,AU,Married,Student,58694,Standard,2025-03-27,Low,0.459,False,Medium,True,0.01,ELDERLY|LOW_INCOME,False,632,Simplified,High
AU-CUST00107,Crystal Johnson,1970-10-26,Male,AU,Married,Full-time,83790,Standard,2024-12-19,Medium,0.458,True,Medium,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,724,Enhanced,High
AU-CUST00306,Susan Turner,1993-10-20,Male,AU,Widowed,Part-time,106421,Standard,2024-08-15,Medium,0.719,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,582,Simplified,Medium
AU-CUST00966,Melissa Mcfarland,1987-10-22,Male,AU,Single,Full-time,19384,Standard,2024-10-18,High,0.546,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,736,Standard,Medium
AU-CUST00911,Dr. Andrea Marshall,1979-10-24,Male,AU,Single,Part-time,17899,Standard,2024-10-05,Medium,0.6,False,Medium,False,0.03,YOUNG_ADULT,False,752,Standard,Medium
AU-CUST00913,Danielle Murray,1987-10-22,Male,AU,Married,Full-time,50502,Standard,2024-05-17,Medium,0.236,True,Medium,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,512,Enhanced,High
AU-CUST00677,Renee Melendez,1978-10-24,Male,AU,Single,Full-time,116042,Standard,2024-03-07,High,0.455,True,Low,False,0.0,PRIOR_VICTIM,False,715,Enhanced,Medium
AU-CUST00888,William Miller,1996-10-19,Male,AU,Married,Full-time,83913,Standard,2024-10-11,Medium,0.946,False,Low,False,0.0,PRIOR_VICTIM,False,694,Standard,Medium
AU-CUST00985,Sean Curtis,2005-10-17,Male,AU,Single,Full-time,86868,Standard,2024-05-20,Medium,0.454,False,Low,False,0.0,PRIOR_VICTIM,False,771,Enhanced,Medium
AU-CUST00319,Charles Shah,2000-10-18,Female,AU,Single,Unemployed,16434,Standard,2025-01-30,Medium,0.919,False,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,558,Enhanced,Medium
AU-CUST00343,Kayla Rodriguez,2006-10-17,Male,AU,Married,Full-time,77784,Standard,2025-05-30,High,0.52,False,Low,True,0.0,PRIOR_VICTIM,True,665,Simplified,Medium
AU-CUST00545,Melissa Bishop,1995-10-20,Male,AU,Single,Full-time,103113,Standard,2024-12-15,Medium,0.426,True,Low,False,0.0,PRIOR_VICTIM,False,581,Simplified,Medium
AU-CUST00834,Heather Brown,1984-10-22,Male,AU,Married,Part-time,10140,Standard,2025-05-05,High,0.616,True,Low,True,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,559,Enhanced,Medium
AU-CUST00122,Brian Rodriguez,1984-10-22,Male,AU,Single,Unemployed,11293,Standard,2025-05-08,Low,0.258,True,Medium,True,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,580,Standard,Medium
AU-CUST00950,Lydia Pham,1955-10-30,Male,AU,Widowed,Full-time,108480,Standard,2024-09-14,Medium,0.879,True,Low,False,0.0,PRIOR_VICTIM,False,700,Standard,Medium
AU-CUST00106,Zachary Ferrell,1972-10-25,Male,AU,Single,Full-time,12659,Standard,2024-04-25,Medium,0.754,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,823,Standard,Medium
AU-CUST00527,Anthony Gonzales,1995-10-20,Male,AU,Single,Unemployed,67582,Standard,2024-11-29,Medium,0.816,True,Medium,False,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,615,Standard,Medium
AU-CUST00696,James Watson,2004-10-17,Male,AU,Single,Full-time,97205,Standard,2025-03-17,Medium,0.561,True,Low,True,0.0,PRIOR_VICTIM,False,636,Enhanced,Medium
AU-CUST00947,Lydia Pham,1960-10-28,Male,AU,Single,Self-employed,48371,Standard,2025-03-19,Medium,0.305,False,Low,False,0.0,PRIOR_VICTIM,False,715,Standard,Medium
AU-CUST00078,Brittney Phillips,1956-10-29,Male,AU,Single,Retired,28512,Standard,2024-10-26,High,0.849,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,705,Simplified,Medium
AU-CUST00749,Rebecca Marquez,1987-10-22,Female,AU,Single,Full-time,22541,Standard,2025-02-03,Low,0.715,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,723,Standard,Medium
AU-CUST00957,Kathryn Price,1989-10-21,Male,AU,Single,Full-time,44028,Standard,2024-10-31,High,0.801,False,Low,False,0.0,LOW_INCOME,False,648,Standard,High
AU-CUST00400,Chad Scott,1987-10-22,Male,AU,Single,Part-time,17852,Standard,2025-01-25,Medium,0.857,True,Low,True,0.0,YOUNG_ADULT|LOW_INCOME,False,638,Standard,Medium
AU-CUST00289,Jessica Garcia,2007-10-17,Male,AU,Divorced,Full-time,88032,Standard,2024-07-20,High,0.556,False,Low,False,0.0,PRIOR_VICTIM,False,632,Enhanced,Medium
AU-CUST00326,Shelia Wallace,2004-10-17,Male,AU,Married,Full-time,23789,Standard,2024-11-29,Medium,0.867,True,Low,False,0.0,PRIOR_VICTIM,False,812,Enhanced,Medium
AU-CUST00539,David Grant,1955-10-30,Male,AU,Single,Student,12736,Standard,2024-03-08,Medium,0.367,True,Medium,True,0.17,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,True,531,Enhanced,High
AU-CUST00838,Joseph Smith,2002-10-18,Male,AU,Widowed,Retired,39481,Standard,2024-04-24,Medium,0.698,True,Low,False,0.0,LOW_DIGITAL_LITERACY,False,581,Simplified,Medium
AU-CUST00893,Dr. Andrea Marshall,1991-10-21,Male,AU,Single,Retired,109827,Standard,2024-10-29,Medium,0.321,False,Medium,False,0.01,LOW_DIGITAL_LITERACY,False,444,Standard,High
AU-CUST00951,Thomas Harris,1976-10-24,Male,AU,Widowed,Full-time,47592,Standard,2024-12-31,High,0.99,False,Low,True,0.0,LOW_DIGITAL_LITERACY,False,717,Simplified,High
AU-CUST00311,Maria Parker,1970-10-26,Male,AU,Widowed,Part-time,106807,Premium,2025-05-31,Medium,0.868,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,638,Standard,High
AU-CUST00946,Daniel Fox,2001-10-18,Male,AU,Single,Retired,60057,Standard,2025-03-08,High,0.376,False,Medium,False,0.0,YOUNG_ADULT,False,681,Standard,Medium
AU-CUST00192,Ashley Barton,2006-10-17,Male,AU,Married,Unemployed,23319,Standard,2024-12-22,Low,0.622,False,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,591,Standard,High
AU-CUST00632,Chelsea Gill,1996-10-19,Male,AU,Married,Full-time,48037,Standard,2024-05-19,High,0.524,True,Very High,True,0.0,PRIOR_VICTIM,False,586,Simplified,High
AU-CUST00411,Anthony Romero,1978-10-24,Male,AU,Married,Unemployed,12518,Standard,2024-02-13,Medium,0.899,True,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,582,Standard,Medium
AU-CUST00612,Robert Dennis,1988-10-21,Male,AU,Single,Part-time,18614,Standard,2024-12-21,Medium,0.684,False,Medium,True,0.01,YOUNG_ADULT,False,476,Standard,High
AU-CUST00235,Lori Guerrero,1965-10-27,Male,AU,Married,Part-time,109581,Standard,2024-11-02,Medium,0.744,True,Medium,False,0.0,YOUNG_ADULT,False,601,Enhanced,Medium
AU-CUST00078,Sierra Johnson,1998-10-19,Male,AU,Single,Part-time,15888,Standard,2025-06-02,High,0.249,True,Medium,False,0.01,ELDERLY,False,474,Standard,High
AU-CUST00552,Cindy Gomez,1994-10-20,Male,AU,Married,Student,31174,Premium,2025-05-29,Medium,0.94,True,Low,False,0.0,PRIOR_VICTIM,False,616,Standard,High
AU-CUST00963,Renee Wolfe,1975-10-25,Male,AU,Married,Unemployed,14425,Standard,2024-04-26,Medium,0.928,True,Medium,False,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,557,Standard,High
AU-CUST00057,Philip Cannon,1958-10-29,Male,AU,Widowed,Part-time,22616,Standard,2024-05-16,High,0.424,False,Very High,True,0.0,YOUNG_ADULT|LOW_INCOME,False,593,Standard,High
AU-CUST00467,Judith Carter,1991-10-21,Female,AU,Single,Full-time,105372,Premium,2024-06-22,Medium,0.713,False,Low,False,0.0,PRIOR_VICTIM,False,715,Standard,Medium
AU-CUST00097,Matthew Mcmillan,1949-10-31,Male,AU,Married,Full-time,16522,Standard,2025-06-03,Medium,0.847,False,Low,False,0.01,YOUNG_ADULT|LOW_INCOME,False,698,Standard,High
AU-CUST00597,Elizabeth Mendez,1968-10-26,Male,AU,Single,Student,16610,Standard,2025-01-10,High,0.412,True,Medium,True,0.14,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,376,Standard,High
AU-CUST00760,Valerie Taylor,1995-10-20,Male,AU,Single,Full-time,117889,Premium,2025-04-10,High,0.791,True,Low,False,0.0,PRIOR_VICTIM,False,716,Standard,Medium
AU-CUST00706,William David DDS,1961-10-28,Male,AU,Single,Part-time,52789,Standard,2024-11-09,Medium,0.349,False,Medium,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,539,Standard,Medium
AU-CUST00852,Michael Young,1981-10-23,Male,AU,Single,Full-time,12020,Standard,2024-03-27,Medium,0.888,False,Low,True,0.0,PRIOR_VICTIM,False,717,Standard,Medium
AU-CUST00635,Elizabeth Mendez,1970-10-26,Male,AU,Single,Full-time,98018,Standard,2024-07-21,Medium,0.922,True,Low,False,0.0,PRIOR_VICTIM,False,731,Standard,Medium
AU-CUST00326,Dawn Summers,1996-10-19,Male,AU,Single,Full-time,52343,Standard,2024-11-16,Medium,0.625,True,Low,False,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,698,Standard,Medium
AU-CUST00011,Jamie Arnold,1967-10-27,Male,AU,Single,Full-time,100315,Standard,2024-09-12,High,0.553,False,Low,False,0.0,PRIOR_VICTIM,False,758,Standard,Medium
AU-CUST00059,Brent Jordan,1993-10-20,Male,AU,Widowed,Part-time,69545,Standard,2024-05-02,Low,0.567,True,Medium,True,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,615,Simplified,High
AU-CUST00147,Devon Flores,1943-11-02,Male,AU,Married,Part-time,86782,Premium,2025-03-15,High,0.453,True,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,601,Standard,Medium
AU-CUST00051,Fred Smith,2005-10-17,Male,AU,Single,Full-time,61805,Standard,2024-07-03,High,0.47,True,Low,False,0.0,LOW_INCOME,False,697,Standard,Medium
AU-CUST00395,Sabrina Austin,1946-11-01,Male,AU,Widowed,Full-time,37988,Standard,2025-04-08,Medium,0.597,True,Low,False,0.0,PRIOR_VICTIM,False,591,Standard,High
AU-CUST00664,Joshua Rice,1988-10-21,Male,AU,Widowed,Full-time,16780,Standard,2025-03-31,Medium,0.774,True,Low,False,0.0,PRIOR_VICTIM,False,724,Standard,Medium
AU-CUST00605,Jennifer Simpson DVM,1978-10-24,Male,AU,Single,Full-time,30835,Standard,2025-01-20,Medium,0.537,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,602,Standard,High
AU-CUST00718,Raymond Johnson,1957-10-29,Male,AU,Married,Retired,24492,Standard,2025-06-13,High,0.29,True,Medium,False,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,490,Standard,High
AU-CUST00146,Larry Dixon,1979-10-24,Male,AU,Widowed,Full-time,118704,Premium,2024-04-09,Medium,0.355,True,Low,False,0.0,PRIOR_VICTIM,False,754,Simplified,Medium
AU-CUST00514,James Bradley,1968-10-26,Male,AU,Single,Unemployed,34319,Standard,2024-12-09,Medium,0.724,True,Medium,False,0.04,ELDERLY|LOW_INCOME,False,589,Standard,High
AU-CUST00203,Karen Graham,1978-10-24,Male,AU,Married,Retired,50162,Standard,2025-04-22,High,0.682,True,Low,False,0.0,YOUNG_ADULT,False,645,Standard,Medium
AU-CUST00842,Kenneth Knight,1951-10-31,Male,AU,Married,Retired,31775,Standard,2024-03-18,High,0.821,False,Low,False,0.0,LOW_DIGITAL_LITERACY,False,602,Standard,Medium
AU-CUST00392,Erica Alvarez,1988-10-21,Male,AU,Single,Full-time,96822,Standard,2024-10-19,Medium,0.833,True,Low,False,0.0,PRIOR_VICTIM,False,588,Simplified,High
AU-CUST00792,Carol Taylor,1971-10-26,Male,AU,Married,Full-time,31652,Standard,2025-04-15,Medium,0.673,False,Low,True,0.0,ELDERLY,False,722,Simplified,Medium
AU-CUST00320,Sharon Boyd,1994-10-20,Male,AU,Single,Full-time,82950,Standard,2024-08-01,Medium,0.985,True,Low,False,0.0,PRIOR_VICTIM,False,638,Enhanced,Medium
AU-CUST00926,David Kelly,1958-10-29,Male,AU,Single,Retired,22280,Standard,2025-02-10,High,0.649,False,Medium,False,0.02,ELDERLY|LOW_INCOME,False,528,Standard,High
AU-CUST00846,Kenneth Sharp,1973-10-25,Male,AU,Single,Full-time,102240,Premium,2024-05-11,Medium,0.458,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,755,Standard,Medium
AU-CUST00968,Nicholas Rush,2006-10-17,Male,AU,Widowed,Student,10223,Standard,2024-08-06,High,0.606,True,Medium,False,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,574,Standard,Medium
AU-CUST00932,Danielle Murray,1974-10-25,Male,AU,Married,Full-time,114027,Standard,2024-02-03,Medium,0.586,False,Low,False,0.0,PRIOR_VICTIM,False,788,Standard,Medium
AU-CUST00256,Timothy Romero,1993-10-20,Male,AU,Single,Retired,81468,Premium,2024-02-25,Low,0.388,False,Medium,True,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,407,Standard,Medium
AU-CUST00045,Danny Morgan,1991-10-21,Male,AU,Single,Full-time,90114,Standard,2025-07-02,Medium,0.885,False,Low,False,0.0,PRIOR_VICTIM,False,717,Simplified,Medium
AU-CUST00265,Victor Taylor,1996-10-19,Male,AU,Single,Full-time,118590,Standard,2024-05-16,Medium,0.305,True,Low,False,0.0,PRIOR_VICTIM,False,749,Standard,Medium
AU-CUST00428,Anthony Romero,2004-10-17,Male,AU,Married,Full-time,56104,Standard,2025-02-28,Medium,0.931,False,Low,False,0.0,PRIOR_VICTIM,False,575,Standard,Medium
AU-CUST00350,Megan Nelson,1993-10-20,Male,AU,Single,Full-time,115408,Premium,2024-06-28,Medium,0.61,False,Low,False,0.0,PRIOR_VICTIM,False,660,Standard,Medium
AU-CUST00367,Jennifer Collins,1990-10-21,Male,AU,Single,Unemployed,82952,Standard,2025-01-24,Medium,0.29,True,Medium,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,441,Standard,Medium
AU-CUST00197,Jessica Gross,1979-10-24,Male,AU,Single,Part-time,96492,Standard,2025-03-02,Medium,0.958,False,Low,False,0.0,PRIOR_VICTIM,False,728,Simplified,Medium
AU-CUST00915,David Reed,1944-11-01,Male,AU,Single,Unemployed,23457,Standard,2024-07-12,Medium,0.954,False,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,532,Simplified,High
AU-CUST00152,Rebecca Jackson,1983-10-23,Male,AU,Married,Full-time,34996,Standard,2024-06-13,High,0.467,True,Low,False,0.0,PRIOR_VICTIM,False,783,Standard,Medium
AU-CUST00277,Joseph Knight,1983-10-23,Male,AU,Single,Full-time,27762,Standard,2024-08-25,Medium,0.426,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,651,Enhanced,Medium
AU-CUST00748,Stephanie Elliott,1979-10-24,Male,AU,Married,Retired,98485,Premium,2024-06-20,Medium,0.699,False,Low,False,0.0,PRIOR_VICTIM,False,621,Simplified,Medium
AU-CUST00603,Bryan Parker,1943-11-02,Male,AU,Single,Full-time,30503,Standard,2025-03-20,Low,0.731,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,678,Standard,Medium
AU-CUST00451,Dustin Gallegos,1980-10-23,Male,AU,Married,Retired,11411,Standard,2024-11-17,Medium,0.331,False,Medium,True,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,706,Standard,High
AU-CUST00135,Kathy Rivas,1977-10-24,Male,AU,Single,Retired,26642,Standard,2024-10-09,Medium,0.358,False,Low,False,0.0,PRIOR_VICTIM,False,739,Enhanced,Medium
AU-CUST00744,Raymond Johnson,2007-10-17,Male,AU,Single,Full-time,110853,Standard,2024-11-11,Medium,0.607,True,Low,False,0.0,PRIOR_VICTIM,False,773,Standard,Medium
AU-CUST00626,Robert Dennis,1998-10-19,Male,AU,Single,Retired,98772,Standard,2024-05-12,Medium,0.31,True,Low,False,0.0,PRIOR_VICTIM,False,615,Enhanced,Medium
AU-CUST00200,Katherine Salas,1976-10-24,Male,AU,Single,Part-time,83177,Standard,2025-06-02,High,0.705,True,Low,False,0.0,PRIOR_VICTIM,False,822,Standard,Medium
AU-CUST00674,Pamela Gutierrez,1963-10-28,Male,AU,Single,Part-time,53338,Standard,2024-06-11,Low,0.904,False,Low,False,0.0,PRIOR_VICTIM,False,713,Standard,Medium
AU-CUST00682,Nathaniel Lee,1952-10-30,Male,AU,Single,Full-time,12598,Standard,2025-04-22,Medium,0.252,True,Medium,True,0.01,YOUNG_ADULT|LOW_INCOME,False,514,Standard,High
AU-CUST00223,Kathryn Snyder,1990-10-21,Male,AU,Married,Part-time,53708,Standard,2024-02-16,Medium,0.356,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,603,Standard,Medium
AU-CUST00821,Clayton Steele,1994-10-20,Male,AU,Married,Full-time,54286,Premium,2024-02-07,High,0.678,False,Low,False,0.0,PRIOR_VICTIM,False,774,Enhanced,Medium
AU-CUST00483,Angelica Parker,1973-10-25,Male,AU,Single,Part-time,11974,Standard,2024-09-18,Medium,0.393,False,Very High,False,0.0,PRIOR_VICTIM,False,591,Standard,Medium
AU-CUST00140,Crystal Johnson,1979-10-24,Male,AU,Single,Full-time,50368,Standard,2024-10-14,High,0.729,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,775,Enhanced,Medium
