account_id,customer_id,account_number,bsb_code,account_type,creation_date,balance,currency,status,is_mule_account,daily_limit,monthly_limit
ACC00000907,AU-CUST00709,702692193,012-148,Savings,2024-11-20,825.77,AUD,ACTIVE,False,5000,97998
ACC00001043,AU-CUST00784,531576632,018-873,Savings,2025-06-15,111.55,AUD,ACTIVE,False,18193,120450
ACC00001050,AU-CUST00835,432690360,015-698,Savings,2025-08-27,20934.46,AUD,ACTIVE,False,25000,162044
ACC00000423,AU-CUST00327,368595778,013-043,Savings,2025-01-15,5405.91,AUD,ACTIVE,False,6601,53641
ACC00000772,AU-CUST00625,267779804,012-642,Savings,2024-10-04,10470.6,AUD,ACTIVE,False,25000,30970
ACC00000352,AU-CUST00285,446374380,017-949,Savings,2024-07-01,2659.05,AUD,ACTIVE,False,25000,98554
ACC00000474,AU-CUST00358,173742488,012-146,Savings,2025-05-31,3778.85,AUD,ACTIVE,False,24341,87426
ACC00000775,AU-CUST00632,552555357,016-376,Savings,2024-09-04,136.47,AUD,ACTIVE,False,25000,75601
ACC00000736,AU-CUST00595,362431333,017-393,Business,2024-05-17,1835.15,AUD,ACTIVE,False,25000,34281
ACC00001178,AU-CUST00927,271768287,017-046,Savings,2024-07-19,72.42,AUD,ACTIVE,False,25000,59148
ACC00000470,AU-CUST00396,699237109,012-399,Savings,2024-12-26,935.64,AUD,ACTIVE,False,5000,170823
ACC00000856,AU-CUST00665,571712204,012-770,Savings,2024-07-21,1131.62,AUD,ACTIVE,False,25000,56948
ACC00000885,AU-CUST00684,819429514,013-238,Savings,2024-02-29,1447.42,AUD,ACTIVE,False,22986,54600
ACC00000994,AU-CUST00766,157275767,012-786,Savings,2025-08-27,2777.47,AUD,ACTIVE,False,6407,103607
ACC00000814,AU-CUST00629,906119457,012-251,Savings,2025-07-06,199.8,AUD,ACTIVE,False,16138,37923
ACC00000071,AU-CUST00064,350290591,015-047,Savings,2025-02-27,582.79,AUD,ACTIVE,False,25000,198612
ACC00000649,AU-CUST00543,264207247,013-238,Savings,2024-12-02,310.03,AUD,ACTIVE,False,16958,154555
ACC00000751,AU-CUST00592,935641399,017-454,Savings,2025-01-10,4245.85,AUD,ACTIVE,False,25000,53895
ACC00000208,AU-CUST00135,652648219,015-938,Savings,2024-12-14,316.11,AUD,ACTIVE,False,24135,64795
ACC00001212,AU-CUST00960,397319062,017-430,Savings,2024-03-06,18020.09,AUD,ACTIVE,False,25000,161648
ACC00001138,AU-CUST00885,221337115,018-831,Savings,2025-08-26,8915.76,AUD,ACTIVE,False,25000,100821
ACC00000429,AU-CUST00389,487509889,017-690,Savings,2025-02-03,1679.53,AUD,ACTIVE,False,25000,47399
ACC00000611,AU-CUST00484,332869696,018-603,Savings,2024-12-04,11458.34,AUD,ACTIVE,False,6952,41067
ACC00000593,AU-CUST00458,149918077,015-668,Savings,2025-04-03,11852.48,AUD,ACTIVE,False,6124,156053
ACC00000458,AU-CUST00384,291203813,018-042,Savings,2024-02-22,17259.07,AUD,ACTIVE,False,25000,59627
ACC00000012,AU-CUST00006,668751359,015-573,Savings,2025-06-02,44.81,AUD,ACTIVE,False,25000,180751
ACC00001086,AU-CUST00871,667544463,017-945,Savings,2024-03-12,29346.0,AUD,ACTIVE,False,21009,197289
ACC00000193,AU-CUST00132,923688295,017-902,Savings,2024-05-10,6069.98,AUD,ACTIVE,False,23278,61426
ACC00000477,AU-CUST00307,245382279,015-868,Savings,2024-02-25,410.58,AUD,ACTIVE,False,5761,103165
ACC00001251,AU-CUST00985,143014210,012-960,Savings,2025-02-21,1426.81,AUD,ACTIVE,False,25000,194962
ACC00001157,AU-CUST00899,440817829,018-202,Savings,2024-09-19,1586.55,AUD,ACTIVE,False,25000,119583
ACC00000841,AU-CUST00662,893402732,018-497,Savings,2025-05-29,527.66,AUD,ACTIVE,False,25000,135958
ACC00001040,AU-CUST00824,983856802,017-782,Savings,2024-01-23,9883.16,AUD,ACTIVE,False,25000,96981
ACC00000300,AU-CUST00233,212018740,014-421,Savings,2024-09-01,5821.35,AUD,ACTIVE,False,25000,99873
ACC00000544,AU-CUST00396,543858784,016-276,Savings,2025-04-10,8494.37,AUD,ACTIVE,False,25000,193951
ACC00000092,AU-CUST00091,763912288,017-282,Savings,2025-06-15,30234.41,AUD,ACTIVE,False,5443,34981
ACC00000709,AU-CUST00580,377932447,012-786,Savings,2025-07-14,8032.73,AUD,ACTIVE,False,5044,196197
ACC00000584,AU-CUST00427,883450243,014-125,Business,2024-06-16,689.09,AUD,ACTIVE,False,20031,41136
ACC00000859,AU-CUST00627,950990691,018-181,Savings,2024-11-17,7741.96,AUD,ACTIVE,False,25000,30890
ACC00000513,AU-CUST00395,680835766,013-556,Savings,2024-10-26,3651.01,AUD,ACTIVE,False,25000,191611
ACC00001175,AU-CUST00924,705900143,016-012,Business,2024-03-23,347.43,AUD,ACTIVE,False,25000,148614
ACC00000150,AU-CUST00121,526272691,014-083,Savings,2024-03-08,63.67,AUD,ACTIVE,False,25000,31299
ACC00001069,AU-CUST00848,121459568,013-222,Savings,2024-08-06,11967.64,AUD,ACTIVE,False,25000,177889
ACC00000035,AU-CUST00027,409791607,015-622,Savings,2024-12-24,14624.62,AUD,ACTIVE,True,23924,163942
ACC00001025,AU-CUST00813,856435038,012-092,Savings,2024-08-24,4851.06,AUD,ACTIVE,False,25000,140961
ACC00000378,AU-CUST00266,674143250,014-680,Business,2025-08-31,25496.68,AUD,ACTIVE,False,25000,87137
ACC00000965,AU-CUST00787,660981609,018-622,Savings,2024-01-03,61188.68,AUD,ACTIVE,False,25000,199762
ACC00000762,AU-CUST00597,173147750,015-939,Savings,2025-05-06,2830.32,AUD,ACTIVE,False,25000,60519
ACC00000859,AU-CUST00663,721078282,014-994,Savings,2025-05-08,15832.75,AUD,ACTIVE,False,25000,176660
ACC00000991,AU-CUST00765,957176246,015-678,Savings,2025-09-11,823.51,AUD,ACTIVE,True,25000,199822
ACC00000125,AU-CUST00113,287286719,016-675,Savings,2025-09-28,3979.36,AUD,ACTIVE,False,5008,198252
ACC00001095,AU-CUST00889,811064735,012-554,Business,2024-06-21,31607.62,AUD,ACTIVE,False,25000,89138
ACC00000233,AU-CUST00191,533928492,013-921,Savings,2024-08-20,14065.66,AUD,ACTIVE,False,5149,35025
ACC00001155,AU-CUST00910,581061873,016-392,Savings,2024-12-21,11746.43,AUD,ACTIVE,False,25000,194192
ACC00000790,AU-CUST00642,341409168,016-402,Savings,2024-03-18,17219.06,AUD,ACTIVE,False,25000,31323
ACC00000671,AU-CUST00516,936749281,012-408,Savings,2025-01-28,3174.26,AUD,ACTIVE,False,7790,185232
ACC00000470,AU-CUST00398,919125716,013-913,Savings,2024-10-04,34.21,AUD,ACTIVE,False,25000,190186
ACC00000908,AU-CUST00712,997536841,018-181,Savings,2024-01-05,284.78,AUD,ACTIVE,False,25000,68560
ACC00000486,AU-CUST00417,822902856,012-435,Savings,2024-11-15,25.33,AUD,ACTIVE,False,25000,187383
ACC00000738,AU-CUST00618,992123806,015-228,Savings,2025-01-11,12831.0,AUD,ACTIVE,False,8519,177493
ACC00000749,AU-CUST00581,591746070,014-670,Savings,2024-05-16,3752.59,AUD,ACTIVE,False,25000,191327
ACC00000216,AU-CUST00144,388042563,016-997,Savings,2025-06-25,611.29,AUD,ACTIVE,False,5017,199934
ACC00000196,AU-CUST00146,348705298,014-273,Savings,2024-06-09,4062.31,AUD,ACTIVE,False,16988,189843
ACC00001217,AU-CUST00960,885005643,018-854,Savings,2025-08-24,652.47,AUD,ACTIVE,False,25000,31135
ACC00000373,AU-CUST00296,674143250,012-191,Savings,2025-07-02,20609.85,AUD,ACTIVE,False,25000,30907
ACC00001041,AU-CUST00819,285876478,014-930,Savings,2025-05-17,4207.91,AUD,ACTIVE,False,25000,34796
ACC00001215,AU-CUST00961,325163987,017-352,Business,2025-06-19,384.26,AUD,ACTIVE,False,25000,81809
ACC00000181,AU-CUST00122,938514531,015-938,Savings,2024-06-17,616.42,AUD,ACTIVE,False,22184,197169
ACC00001098,AU-CUST00900,897013200,012-252,Savings,2025-05-16,573.0,AUD,ACTIVE,False,5038,35008
ACC00000842,AU-CUST00694,880745313,016-350,Savings,2025-07-24,6920.14,AUD,ACTIVE,False,25000,134842
ACC00000385,AU-CUST00267,245635343,016-380,Savings,2025-01-11,1459.45,AUD,ACTIVE,False,12288,112578
ACC00000931,AU-CUST00711,124229978,014-913,Savings,2024-08-09,25745.97,AUD,ACTIVE,False,6290,166210
ACC00000197,AU-CUST00192,209776489,017-633,Savings,2025-01-14,10774.56,AUD,ACTIVE,False,21438,157743
ACC00000593,AU-CUST00406,179533133,018-873,Savings,2024-10-13,8271.45,AUD,ACTIVE,False,25000,95842
ACC00000232,AU-CUST00233,215324121,018-034,Savings,2025-01-13,33612.34,AUD,ACTIVE,False,5146,88560
ACC00000438,AU-CUST00333,312460408,018-506,Savings,2024-11-16,1779.38,AUD,ACTIVE,False,25000,36697
ACC00000444,AU-CUST00385,965932608,012-612,Savings,2024-08-09,9496.77,AUD,ACTIVE,False,25000,53704
ACC00000571,AU-CUST00447,899620466,015-440,Savings,2025-04-21,3006.4,AUD,ACTIVE,False,25000,50784
ACC00000249,AU-CUST00184,869395860,015-299,Savings,2025-03-15,2228.13,AUD,ACTIVE,False,25000,48056
ACC00000141,AU-CUST00118,556615452,018-664,Savings,2025-08-15,4929.69,AUD,ACTIVE,False,25000,107614
ACC00000977,AU-CUST00798,202411887,017-910,Business,2025-02-17,3934.13,AUD,ACTIVE,False,25000,165845
ACC00001209,AU-CUST00961,679477072,013-403,Savings,2024-08-17,12325.33,AUD,ACTIVE,True,25000,182416
ACC00000904,AU-CUST00717,749494482,018-026,Savings,2025-02-02,8673.46,AUD,ACTIVE,False,25000,129239
ACC00000700,AU-CUST00541,508137718,012-435,Savings,2025-08-27,5717.43,AUD,ACTIVE,False,25000,31818
ACC00001247,AU-CUST00980,724295305,012-400,Savings,2024-08-17,1720.69,AUD,ACTIVE,False,11476,54393
ACC00000861,AU-CUST00690,929595489,014-125,Savings,2024-11-06,1019.92,AUD,ACTIVE,False,18339,41338
ACC00000654,AU-CUST00487,335846660,018-990,Savings,2025-02-11,3225.03,AUD,ACTIVE,False,25000,50461
ACC00001023,AU-CUST00831,345137947,013-218,Savings,2024-04-19,4204.7,AUD,ACTIVE,False,9516,33917
ACC00000283,AU-CUST00199,223813845,014-617,Savings,2024-06-11,1366.22,AUD,ACTIVE,False,19479,192550
ACC00001035,AU-CUST00862,864922400,013-323,Savings,2024-10-09,4747.91,AUD,ACTIVE,False,25000,192979
ACC00000053,AU-CUST00045,629971362,018-550,Savings,2025-05-25,13927.61,AUD,ACTIVE,False,25000,34343
ACC00000728,AU-CUST00611,868910446,014-125,Savings,2025-09-22,4655.83,AUD,ACTIVE,False,25000,169778
ACC00000946,AU-CUST00716,967812897,018-445,Savings,2024-07-17,5232.65,AUD,ACTIVE,False,16319,37575
ACC00000449,AU-CUST00297,241930236,017-978,Savings,2024-12-09,8298.55,AUD,ACTIVE,False,20746,191391
ACC00000095,AU-CUST00077,661554275,016-712,Savings,2025-04-22,30085.21,AUD,ACTIVE,False,24406,199422
ACC00000325,AU-CUST00269,103564845,018-044,Savings,2024-02-28,14241.42,AUD,ACTIVE,False,19639,192863
ACC00000132,AU-CUST00117,304409984,018-661,Savings,2024-12-04,716.2,AUD,ACTIVE,False,25000,105766
ACC00001105,AU-CUST00826,367254794,013-859,Savings,2025-02-23,1694.8,AUD,ACTIVE,False,11139,180552
ACC00001044,AU-CUST00788,649976607,013-830,Business,2024-02-21,11736.76,AUD,ACTIVE,False,23830,194972
ACC00001115,AU-CUST00894,802581924,014-048,Savings,2024-03-25,8251.12,AUD,ACTIVE,False,25000,70088
ACC00001073,AU-CUST00864,942744732,014-040,Savings,2025-07-13,6694.93,AUD,ACTIVE,False,25000,87834
ACC00001158,AU-CUST00910,579771327,015-841,Savings,2024-01-22,8680.24,AUD,ACTIVE,False,25000,98454
ACC00000587,AU-CUST00494,115731942,012-989,Business,2025-05-07,19847.69,AUD,ACTIVE,False,25000,98174
ACC00001238,AU-CUST00971,471235956,015-235,Savings,2024-10-17,108.4,AUD,ACTIVE,False,25000,170448
ACC00000462,AU-CUST00361,795757360,013-556,Savings,2025-05-31,19986.94,AUD,ACTIVE,False,25000,196696
ACC00001011,AU-CUST00805,468001404,013-455,Savings,2024-11-06,56.67,AUD,ACTIVE,False,25000,31196
ACC00001040,AU-CUST00760,755333129,014-025,Savings,2025-05-06,39.17,AUD,ACTIVE,False,6123,58816
ACC00001170,AU-CUST00924,718695370,015-113,Business,2024-04-13,31608.58,AUD,ACTIVE,False,25000,161194
ACC00001044,AU-CUST00858,150879635,017-708,Savings,2025-07-30,6426.74,AUD,ACTIVE,True,25000,141148
ACC00000628,AU-CUST00477,426441137,012-540,Savings,2025-06-08,7077.55,AUD,ACTIVE,False,5004,45997
ACC00000330,AU-CUST00282,289795028,017-022,Savings,2025-04-06,400.52,AUD,ACTIVE,False,25000,164577
ACC00000862,AU-CUST00661,239490778,015-435,Savings,2024-04-16,11606.44,AUD,ACTIVE,False,25000,107847
ACC00000125,AU-CUST00095,353716070,014-535,Savings,2024-07-03,413.69,AUD,ACTIVE,False,5001,139807
ACC00001142,AU-CUST00903,813021079,016-048,Savings,2024-03-05,1843.38,AUD,ACTIVE,False,25000,185029
ACC00000884,AU-CUST00668,194775327,016-896,Savings,2024-11-06,6891.55,AUD,ACTIVE,False,25000,119972
ACC00000482,AU-CUST00402,920426764,012-848,Savings,2024-12-02,40745.54,AUD,ACTIVE,False,8258,59692
ACC00000399,AU-CUST00275,596338852,015-327,Savings,2024-10-31,2843.68,AUD,ACTIVE,False,25000,127131
ACC00000679,AU-CUST00541,189533637,018-399,Savings,2024-05-09,1856.07,AUD,ACTIVE,False,21965,31018
ACC00000284,AU-CUST00255,279047230,017-488,Business,2025-03-04,14958.77,AUD,ACTIVE,False,23886,193947
ACC00000325,AU-CUST00233,988565141,013-286,Savings,2024-12-09,3941.02,AUD,ACTIVE,False,25000,106946
ACC00000117,AU-CUST00086,237797156,018-062,Savings,2025-06-25,3901.37,AUD,ACTIVE,False,25000,177016
ACC00000668,AU-CUST00570,223514670,017-837,Savings,2024-08-05,8769.74,AUD,ACTIVE,False,5004,88040
ACC00000049,AU-CUST00038,613721771,014-333,Savings,2025-03-27,43773.84,AUD,ACTIVE,False,25000,122498
ACC00000476,AU-CUST00360,448911499,016-334,Savings,2025-08-24,14710.96,AUD,ACTIVE,False,25000,195526
ACC00000445,AU-CUST00338,764363044,018-084,Savings,2025-01-14,2751.41,AUD,ACTIVE,False,25000,197694
ACC00000298,AU-CUST00218,406129751,016-304,Savings,2024-11-23,177.04,AUD,ACTIVE,False,6068,108654
ACC00001251,AU-CUST00987,858073691,012-987,Savings,2025-03-08,17553.04,AUD,ACTIVE,False,12899,36507
ACC00000879,AU-CUST00752,785828221,018-466,Savings,2024-05-11,29657.16,AUD,ACTIVE,False,25000,195237
ACC00000440,AU-CUST00386,774861568,014-102,Savings,2025-03-11,807.58,AUD,ACTIVE,True,25000,30906
ACC00000863,AU-CUST00666,239490778,017-255,Savings,2025-09-22,157.46,AUD,ACTIVE,False,25000,104911
ACC00001254,AU-CUST00990,185378752,015-500,Business,2024-01-01,624.98,AUD,ACTIVE,False,5334,118375
ACC00000300,AU-CUST00230,884514652,014-096,Savings,2024-06-07,17598.68,AUD,ACTIVE,False,7956,198429
ACC00000770,AU-CUST00579,785720727,017-878,Savings,2025-09-11,7954.52,AUD,ACTIVE,False,5123,199999
ACC00000019,AU-CUST00018,963414151,016-984,Savings,2024-03-01,3741.13,AUD,ACTIVE,False,25000,112503
ACC00000961,AU-CUST00729,460590261,012-834,Savings,2025-01-28,13603.98,AUD,ACTIVE,False,23313,180664
ACC00000726,AU-CUST00596,869947544,014-117,Savings,2024-04-08,649.35,AUD,ACTIVE,False,25000,51474
ACC00000906,AU-CUST00682,307934405,017-352,Savings,2025-03-16,2014.04,AUD,ACTIVE,False,25000,43969
ACC00001257,AU-CUST00993,352348323,016-137,Savings,2024-06-08,1983.16,AUD,ACTIVE,False,25000,73662
ACC00000298,AU-CUST00239,304750731,014-428,Savings,2024-05-07,343.23,AUD,ACTIVE,False,15510,193351
ACC00000361,AU-CUST00279,438349031,015-466,Savings,2024-02-28,2626.78,AUD,ACTIVE,False,25000,192581
ACC00000447,AU-CUST00316,567460350,015-455,Savings,2024-11-17,25.68,AUD,ACTIVE,False,25000,97435
ACC00000236,AU-CUST00163,533928492,017-717,Savings,2025-08-25,38755.7,AUD,ACTIVE,False,25000,152726
ACC00000511,AU-CUST00420,344764080,016-617,Savings,2024-11-16,3045.8,AUD,ACTIVE,False,25000,176951
ACC00001072,AU-CUST00847,667544463,013-403,Savings,2025-01-12,40753.45,AUD,ACTIVE,False,25000,161986
ACC00000900,AU-CUST00707,702692193,015-790,Savings,2025-03-09,1473.0,AUD,ACTIVE,False,25000,60043
ACC00000005,AU-CUST00005,350648343,017-865,Business,2024-03-26,5606.32,AUD,ACTIVE,False,21809,191568
ACC00001266,AU-CUST00999,345701165,014-807,Business,2024-03-30,25.18,AUD,ACTIVE,False,25000,174164
ACC00001088,AU-CUST00871,299468939,013-051,Savings,2024-05-21,26745.91,AUD,ACTIVE,False,18439,197687
ACC00000123,AU-CUST00088,101926688,017-326,Savings,2025-03-09,102.92,AUD,ACTIVE,False,15782,199589
ACC00000215,AU-CUST00151,767234241,014-407,Savings,2024-11-16,6777.93,AUD,ACTIVE,False,25000,160680
ACC00000026,AU-CUST00024,689800100,013-793,Business,2025-04-10,22008.82,AUD,ACTIVE,False,25000,122529
ACC00000069,AU-CUST00064,795868168,017-733,Savings,2024-10-10,6919.56,AUD,ACTIVE,False,25000,196280
ACC00000187,AU-CUST00125,301533581,015-291,Savings,2024-06-28,8579.52,AUD,ACTIVE,False,25000,175368
ACC00000162,AU-CUST00135,747950346,016-808,Savings,2024-08-18,430.95,AUD,ACTIVE,False,25000,117922
ACC00000584,AU-CUST00444,243880676,016-993,Savings,2025-05-01,1224.05,AUD,ACTIVE,False,25000,35224
ACC00001204,AU-CUST00953,900932465,014-282,Savings,2024-07-15,6317.94,AUD,ACTIVE,False,25000,31692
ACC00001257,AU-CUST00991,352348323,012-400,Business,2024-04-29,8094.52,AUD,ACTIVE,False,12963,32051
ACC00001042,AU-CUST00838,989206508,018-724,Savings,2025-08-01,12340.25,AUD,ACTIVE,False,25000,166745
ACC00000401,AU-CUST00286,339207590,017-272,Savings,2024-11-26,707.65,AUD,ACTIVE,False,17086,43106
ACC00000201,AU-CUST00145,876901447,013-043,Savings,2025-05-01,15861.04,AUD,ACTIVE,False,25000,50730
ACC00000938,AU-CUST00749,967812897,017-485,Savings,2025-03-03,9383.87,AUD,ACTIVE,False,22208,101781
ACC00000052,AU-CUST00043,778430645,015-334,Savings,2025-02-28,4159.29,AUD,ACTIVE,False,25000,36438
ACC00001092,AU-CUST00885,540606069,018-480,Savings,2024-08-17,696.18,AUD,ACTIVE,True,23283,131021
ACC00001116,AU-CUST00881,487327704,012-925,Savings,2024-08-18,6348.29,AUD,ACTIVE,False,25000,195885
ACC00000202,AU-CUST00190,897171368,018-508,Savings,2025-05-26,9153.45,AUD,ACTIVE,False,24404,32194
ACC00000976,AU-CUST00801,413309281,018-347,Savings,2025-03-31,186.21,AUD,ACTIVE,False,25000,182260
ACC00000704,AU-CUST00542,905948796,015-444,Savings,2024-04-09,7652.59,AUD,ACTIVE,False,5274,199999
ACC00000710,AU-CUST00578,406971037,017-030,Savings,2024-07-10,11482.25,AUD,ACTIVE,False,25000,120487
ACC00000929,AU-CUST00709,855252101,015-692,Savings,2024-12-04,473.05,AUD,ACTIVE,False,17714,177177
ACC00000446,AU-CUST00346,567460350,017-709,Savings,2025-06-16,2954.97,AUD,ACTIVE,False,25000,187149
ACC00001080,AU-CUST00823,337622610,014-816,Savings,2024-08-09,6436.67,AUD,ACTIVE,False,25000,113365
ACC00000646,AU-CUST00435,738562905,018-528,Savings,2024-09-21,6838.92,AUD,ACTIVE,False,25000,199112
ACC00001051,AU-CUST00819,189033054,014-670,Savings,2024-07-14,6462.14,AUD,ACTIVE,True,25000,88117
ACC00000259,AU-CUST00171,522930991,016-808,Savings,2024-10-29,12637.48,AUD,ACTIVE,False,25000,199806
ACC00000572,AU-CUST00431,572377585,013-161,Business,2024-10-16,111.02,AUD,ACTIVE,False,13979,196982
ACC00000379,AU-CUST00304,325096085,016-675,Savings,2025-03-18,45.1,AUD,ACTIVE,False,25000,36055
ACC00000291,AU-CUST00221,833200971,015-943,Savings,2025-09-25,3657.27,AUD,ACTIVE,False,11604,194748
ACC00000647,AU-CUST00510,389245373,012-965,Savings,2025-01-25,9828.72,AUD,ACTIVE,False,9141,75125
ACC00000076,AU-CUST00062,772157295,014-421,Business,2025-05-01,75.89,AUD,ACTIVE,False,25000,199251
ACC00000368,AU-CUST00287,762466643,015-819,Savings,2025-04-13,646.44,AUD,ACTIVE,False,5144,117623
ACC00000491,AU-CUST00398,746314755,016-205,Business,2025-01-31,16502.34,AUD,ACTIVE,False,25000,31863
ACC00001088,AU-CUST00879,231448537,018-252,Savings,2024-10-26,11660.13,AUD,ACTIVE,True,25000,30906
ACC00001065,AU-CUST00850,121459568,012-148,Savings,2025-07-20,1354.88,AUD,ACTIVE,False,24417,192172
ACC00000878,AU-CUST00692,867377225,012-938,Savings,2024-01-05,1033.96,AUD,ACTIVE,False,5179,57470
ACC00000380,AU-CUST00327,325096085,015-654,Savings,2024-09-06,3154.52,AUD,ACTIVE,False,25000,70441
ACC00000417,AU-CUST00314,815497802,012-654,Business,2025-03-31,10120.89,AUD,ACTIVE,False,25000,53401
ACC00001100,AU-CUST00855,119285361,012-099,Savings,2024-01-13,3721.39,AUD,ACTIVE,False,25000,144731
ACC00000755,AU-CUST00600,709421153,014-404,Savings,2025-08-05,3256.24,AUD,ACTIVE,False,25000,171084
ACC00000339,AU-CUST00262,591209796,014-971,Savings,2025-07-02,3105.35,AUD,ACTIVE,False,14161,61531
ACC00000014,AU-CUST00012,517903890,015-020,Savings,2025-05-22,26886.38,AUD,ACTIVE,False,24183,69036
ACC00000580,AU-CUST00464,883450243,016-610,Savings,2024-03-05,15508.94,AUD,ACTIVE,False,15247,176545
ACC00000147,AU-CUST00100,463658692,012-591,Savings,2025-03-03,1902.98,AUD,ACTIVE,False,8155,33745
ACC00000655,AU-CUST00485,114463260,014-962,Savings,2024-04-08,2236.94,AUD,ACTIVE,False,6442,199421
ACC00001116,AU-CUST00849,583199760,018-854,Savings,2024-06-20,1033.06,AUD,ACTIVE,False,12848,171298
ACC00000936,AU-CUST00721,967812897,012-786,Savings,2024-05-14,30401.4,AUD,ACTIVE,False,5003,163151
ACC00000489,AU-CUST00398,938954586,015-146,Savings,2024-12-28,3513.78,AUD,ACTIVE,False,16733,95294
ACC00000748,AU-CUST00623,471996147,015-445,Savings,2025-09-11,1727.41,AUD,ACTIVE,False,25000,166169
ACC00000823,AU-CUST00576,422928783,013-901,Savings,2025-05-01,7046.13,AUD,ACTIVE,False,25000,199998
ACC00000282,AU-CUST00217,279047230,016-366,Savings,2024-02-13,8289.09,AUD,ACTIVE,False,5318,61245
ACC00000208,AU-CUST00143,167077364,012-607,Savings,2024-02-15,12519.72,AUD,ACTIVE,False,20492,31270
ACC00001168,AU-CUST00930,240268490,018-665,Savings,2025-03-31,2088.54,AUD,ACTIVE,False,25000,113319
ACC00001174,AU-CUST00934,705900143,014-003,Savings,2025-01-06,302.83,AUD,ACTIVE,False,25000,95076
ACC00001054,AU-CUST00827,470829445,014-945,Savings,2024-05-13,4701.83,AUD,ACTIVE,False,25000,31548
ACC00001083,AU-CUST00865,921807591,012-254,Savings,2024-04-06,5683.21,AUD,ACTIVE,True,25000,36089
ACC00000927,AU-CUST00727,108410508,015-548,Business,2025-05-25,12826.73,AUD,ACTIVE,False,25000,131032
ACC00000371,AU-CUST00264,325096085,018-567,Savings,2024-03-17,990.29,AUD,ACTIVE,False,16852,82827
ACC00001086,AU-CUST00843,231448537,014-035,Savings,2024-09-08,10941.06,AUD,ACTIVE,False,25000,200000
ACC00000189,AU-CUST00171,108324038,013-234,Savings,2025-04-03,5921.31,AUD,ACTIVE,False,5331,39801
ACC00000207,AU-CUST00181,897171368,014-301,Savings,2025-09-22,842.8,AUD,ACTIVE,False,10333,32255
ACC00001165,AU-CUST00916,496869523,014-614,Savings,2025-03-28,224.17,AUD,ACTIVE,False,25000,177377
ACC00000039,AU-CUST00026,226109411,018-344,Savings,2024-09-18,17300.31,AUD,ACTIVE,False,25000,32003
ACC00000414,AU-CUST00333,368595778,018-475,Savings,2024-10-08,25.78,AUD,ACTIVE,False,25000,187757
ACC00000611,AU-CUST00470,718565068,016-220,Savings,2025-09-27,1468.52,AUD,ACTIVE,False,7814,170758
ACC00000394,AU-CUST00275,655072864,013-330,Savings,2024-02-14,29918.19,AUD,ACTIVE,False,6835,65818
ACC00000359,AU-CUST00284,986708105,018-891,Savings,2024-03-16,64.87,AUD,ACTIVE,False,25000,170210
ACC00000832,AU-CUST00710,997207995,016-236,Savings,2024-04-11,2107.18,AUD,ACTIVE,False,5000,37502
ACC00001066,AU-CUST00850,965747692,016-441,Business,2025-09-11,6628.13,AUD,ACTIVE,False,25000,39659
ACC00000585,AU-CUST00501,179533133,012-626,Savings,2025-02-01,4569.21,AUD,ACTIVE,False,25000,195714
ACC00000261,AU-CUST00185,451236775,017-090,Savings,2025-07-02,10713.07,AUD,ACTIVE,False,19223,199511
ACC00000139,AU-CUST00103,746300832,017-363,Savings,2024-08-28,6820.71,AUD,ACTIVE,False,25000,199963
ACC00000577,AU-CUST00435,394073782,012-284,Savings,2024-03-16,30153.56,AUD,ACTIVE,False,5014,66561
ACC00000087,AU-CUST00059,648646508,014-996,Savings,2025-08-26,6811.63,AUD,ACTIVE,False,5768,196707
ACC00001173,AU-CUST00916,705900143,017-770,Savings,2024-09-16,310.55,AUD,ACTIVE,False,25000,103734
ACC00000556,AU-CUST00448,292375683,012-408,Savings,2024-07-19,28730.98,AUD,ACTIVE,False,23692,137189
ACC00000750,AU-CUST00625,935641399,014-997,Savings,2025-06-15,5449.0,AUD,ACTIVE,False,5549,63116
ACC00000912,AU-CUST00747,651032319,015-966,Savings,2024-08-05,2390.85,AUD,ACTIVE,False,25000,43609
ACC00001155,AU-CUST00900,440817829,017-486,Business,2025-04-28,78.8,AUD,ACTIVE,False,25000,164079
ACC00000355,AU-CUST00287,434574580,016-279,Savings,2024-09-27,12679.46,AUD,ACTIVE,False,18294,49908
ACC00000489,AU-CUST00378,746314755,017-751,Savings,2024-04-27,35043.86,AUD,ACTIVE,False,25000,193443
ACC00001242,AU-CUST00983,284946275,014-488,Savings,2025-04-10,411.88,AUD,ACTIVE,False,25000,120101
ACC00000005,AU-CUST00004,947090289,017-477,Savings,2024-09-18,8804.55,AUD,ACTIVE,False,25000,34046
ACC00000893,AU-CUST00658,117560792,015-747,Savings,2024-10-16,1773.25,AUD,ACTIVE,False,22974,37148
ACC00000472,AU-CUST00394,850524315,013-860,Savings,2025-01-21,7759.13,AUD,ACTIVE,False,25000,43542
ACC00000711,AU-CUST00521,904166401,018-627,Savings,2024-02-19,1603.44,AUD,ACTIVE,False,5347,199317
ACC00000952,AU-CUST00735,113536482,018-328,Savings,2024-09-01,13717.72,AUD,ACTIVE,False,7565,48625
ACC00000483,AU-CUST00412,981617016,014-361,Savings,2024-04-11,49741.28,AUD,ACTIVE,False,22160,63185
ACC00000857,AU-CUST00663,209447295,017-658,Savings,2025-02-23,104.13,AUD,ACTIVE,False,25000,39175
