customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00305,Maria Parker,1943-11-02,Female,AU,Married,Retired,28257,Standard,2025-04-22,Low,0.595,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,564,Standard,Medium
AU-CUST00306,Kevin Oconnor,1994-10-20,Female,AU,Divorced,Full-time,75658,Standard,2024-02-14,High,0.968,True,Low,False,0.0,NONE,False,780,Standard,Low
AU-CUST00307,Edward Burgess,1991-10-21,Male,AU,Single,Full-time,83245,Standard,2024-09-11,High,0.976,False,Low,False,0.0,NONE,False,657,Standard,Low
AU-CUST00308,Carlos Ryan,1978-10-24,Male,AU,Single,Full-time,113128,Premium,2024-04-20,Medium,0.764,False,Low,False,0.0,NONE,False,731,Standard,Low
AU-CUST00309,Kiara Mcintyre,1991-10-21,Female,AU,Married,Full-time,28758,Standard,2025-01-10,High,0.927,False,Low,False,0.0,NONE,False,665,Standard,Low
AU-CUST00310,Dawn Summers,2001-10-18,Male,AU,Married,Student,13603,Standard,2025-03-04,High,0.922,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,499,Standard,Medium
AU-CUST00311,Dr. Paul Morgan,1991-10-21,Female,AU,Married,Full-time,28116,Standard,2025-06-12,High,0.887,True,Low,False,0.0,NONE,False,560,Standard,Low
AU-CUST00312,Victor Taylor,1994-10-20,Female,AU,Married,Full-time,43329,Standard,2024-07-13,High,0.864,False,Low,False,0.0,NONE,False,785,Standard,Low
AU-CUST00313,Shannon Ramsey,2001-10-18,Male,AU,Married,Student,15777,Standard,2024-06-13,High,0.918,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,404,Enhanced,Medium
AU-CUST00314,Tracy Ballard,1995-10-20,Female,AU,Widowed,Full-time,56152,Standard,2024-06-19,High,0.805,True,Low,False,0.0,NONE,False,749,Enhanced,Low
AU-CUST00315,Richard Smith,1992-10-20,Male,AU,Married,Full-time,27394,Standard,2025-02-21,High,0.801,False,Low,False,0.0,NONE,False,725,Enhanced,Low
AU-CUST00316,Jordan Chambers,1995-10-20,Male,AU,Single,Full-time,96881,Standard,2024-09-01,High,0.97,True,Low,False,0.0,NONE,False,762,Standard,Low
AU-CUST00317,Lauren Carson,1994-10-20,Female,AU,Single,Unemployed,113209,Premium,2024-01-13,Medium,0.537,True,Medium,False,0.25,LOW_INCOME,False,440,Enhanced,Low
AU-CUST00318,Ashley Hall,1974-10-25,Female,AU,Married,Full-time,75523,Standard,2025-06-04,Medium,0.506,True,Low,False,0.0,NONE,False,671,Standard,Low
AU-CUST00319,Stephen Hoffman,1983-10-23,Female,AU,Single,Full-time,98524,Standard,2024-02-27,Medium,0.798,True,Low,False,0.0,NONE,False,639,Standard,Low
AU-CUST00320,Connie Brown,1946-11-01,Female,AU,Single,Part-time,41885,Standard,2025-05-24,Low,0.45,False,Very High,True,0.8,ELDERLY|PRIOR_VICTIM,False,475,Standard,Medium
AU-CUST00321,Susan Turner,1963-10-28,Female,AU,Single,Part-time,66263,Standard,2024-03-29,Low,0.241,False,High,True,0.45,PRIOR_VICTIM,False,610,Simplified,Medium
AU-CUST00322,Charles Shah,1995-10-20,Male,AU,Married,Self-employed,101607,Premium,2024-10-22,Medium,0.585,True,Low,False,0.0,NONE,False,672,Simplified,Low
AU-CUST00323,Johnathan Davis,1990-10-21,Male,AU,Widowed,Full-time,113278,Premium,2024-06-20,Medium,0.566,False,Low,False,0.0,NONE,False,749,Enhanced,Low
AU-CUST00324,Brandy Chavez,1986-10-22,Male,AU,Married,Full-time,119455,Premium,2025-01-12,Medium,0.628,True,Low,False,0.0,NONE,False,685,Enhanced,Low
AU-CUST00325,Natalie Bautista,1947-11-01,Male,AU,Single,Part-time,26865,Standard,2024-08-09,Low,0.464,True,Medium,True,0.35,ELDERLY,False,607,Standard,Low
AU-CUST00326,Patrick Moore,1968-10-26,Male,AU,Married,Self-employed,28247,Standard,2024-07-20,Low,0.279,True,High,True,0.45,PRIOR_VICTIM,False,612,Enhanced,Medium
AU-CUST00327,Brett Burns,1957-10-29,Female,AU,Married,Part-time,40984,Standard,2024-09-18,Low,0.234,False,Low,False,0.0,NONE,False,596,Standard,Low
AU-CUST00328,Trevor Johnson,1993-10-20,Male,AU,Widowed,Full-time,106401,Premium,2025-06-16,High,0.88,False,Low,False,0.0,NONE,False,690,Standard,Low
AU-CUST00329,Jeremy Sampson,1980-10-23,Female,AU,Married,Full-time,51212,Standard,2024-05-14,Medium,0.659,True,Low,False,0.0,NONE,False,696,Simplified,Low
AU-CUST00330,Ariana Jennings,1993-10-20,Female,AU,Married,Full-time,29033,Standard,2024-04-30,High,1.0,False,Low,False,0.0,NONE,False,622,Simplified,Low
AU-CUST00331,Vanessa Howard,1980-10-23,Female,AU,Divorced,Full-time,50195,Standard,2024-02-06,Medium,0.618,False,Low,False,0.0,NONE,False,686,Standard,Low
AU-CUST00332,Colton Martinez,1997-10-19,Male,AU,Married,Full-time,65384,Standard,2025-02-09,High,0.966,True,Low,False,0.0,NONE,False,698,Standard,Low
AU-CUST00333,Jordan Bates,1976-10-24,Female,AU,Single,Part-time,50682,Standard,2025-01-06,Medium,0.58,True,Low,False,0.0,NONE,False,803,Standard,Low
AU-CUST00334,Linda Smith,1945-11-01,Female,AU,Married,Part-time,33519,Standard,2024-11-30,Low,0.317,True,Medium,True,0.35,ELDERLY,False,485,Standard,Low
AU-CUST00335,Dana Martinez,2001-10-18,Male,AU,Married,Student,17537,Standard,2024-01-13,High,0.845,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,466,Standard,Medium
AU-CUST00336,Andrea Hubbard,1972-10-25,Male,AU,Married,Full-time,49450,Standard,2025-03-10,Medium,0.664,True,Low,False,0.0,NONE,False,666,Enhanced,Low
AU-CUST00337,Daniel Kane,2002-10-18,Male,AU,Widowed,Full-time,16831,Standard,2025-03-20,High,0.912,True,Low,False,0.2,YOUNG_ADULT,False,715,Standard,Low
AU-CUST00338,Charles Lester,1968-10-26,Female,AU,Single,Full-time,78750,Standard,2025-06-02,Low,0.372,True,Low,False,0.0,NONE,False,642,Standard,Low
AU-CUST00339,Scott Thomas,2007-10-17,Female,AU,Married,Full-time,47076,Standard,2025-05-25,High,0.963,False,Low,False,0.2,YOUNG_ADULT,False,699,Standard,Low
AU-CUST00340,David Thompson,1963-10-28,Male,AU,Single,Full-time,117128,Premium,2024-05-24,Low,0.353,False,Low,False,0.0,NONE,False,705,Enhanced,Low
AU-CUST00341,Allison Smith,2002-10-18,Female,AU,Single,Part-time,53541,Standard,2025-01-24,Medium,0.54,False,Low,False,0.2,YOUNG_ADULT,False,640,Standard,Low
AU-CUST00342,Cynthia Morris,1956-10-29,Male,AU,Married,Part-time,27842,Standard,2024-08-09,Low,0.256,True,Low,False,0.0,NONE,False,628,Standard,Low
AU-CUST00343,Anthony Harmon,1952-10-30,Male,AU,Married,Retired,28399,Standard,2024-11-23,Low,0.434,True,Medium,True,0.35,ELDERLY,False,487,Enhanced,Low
AU-CUST00344,Nichole Alvarez,1969-10-26,Female,AU,Married,Part-time,80495,Standard,2024-07-01,Low,0.363,True,Low,False,0.0,NONE,False,617,Enhanced,Low
AU-CUST00345,Kayla Rodriguez,1972-10-25,Female,AU,Single,Full-time,113311,Premium,2024-12-26,Medium,0.691,True,Low,False,0.0,NONE,False,656,Standard,Low
AU-CUST00346,Theresa Williams,1977-10-24,Female,AU,Single,Full-time,78566,Standard,2025-06-07,Medium,0.621,True,Low,False,0.0,NONE,False,684,Enhanced,Low
AU-CUST00347,Sharon Boyd,1957-10-29,Male,AU,Married,Part-time,26176,Standard,2024-12-24,Low,0.309,True,Low,False,0.0,NONE,False,677,Standard,Low
AU-CUST00348,Victor Brown,1984-10-22,Male,AU,Married,Full-time,102510,Premium,2025-05-20,Medium,0.62,True,Low,False,0.0,NONE,False,694,Enhanced,Low
AU-CUST00349,James Parks,1977-10-24,Male,AU,Married,Full-time,73663,Standard,2025-05-26,Medium,0.6,True,Low,False,0.0,NONE,False,716,Standard,Low
AU-CUST00350,Theodore Jones Jr.,2001-10-18,Male,AU,Married,Student,19943,Standard,2024-03-06,High,0.903,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,430,Simplified,Medium
AU-CUST00351,Ana Hill,1972-10-25,Male,AU,Divorced,Full-time,114019,Premium,2025-06-13,Medium,0.646,True,Low,False,0.0,NONE,False,740,Simplified,Low
AU-CUST00352,Kimberly Nguyen,1998-10-19,Female,AU,Married,Part-time,42667,Standard,2025-03-25,Medium,0.568,True,Low,False,0.0,NONE,False,615,Enhanced,Low
AU-CUST00353,Kerry Chavez DDS,1970-10-26,Female,AU,Married,Full-time,80825,Standard,2024-08-22,Low,0.371,False,Low,False,0.0,NONE,False,796,Simplified,Low
AU-CUST00354,Michael Farrell,1974-10-25,Male,AU,Married,Self-employed,67052,Standard,2024-11-25,Medium,0.541,True,Low,False,0.0,NONE,False,725,Standard,Low
AU-CUST00355,Patricia Le,1991-10-21,Male,AU,Married,Full-time,34894,Standard,2024-12-04,High,0.859,True,Low,False,0.0,NONE,False,652,Enhanced,Low
AU-CUST00356,Jesse Perez,1990-10-21,Male,AU,Widowed,Unemployed,68258,Standard,2025-03-07,Medium,0.515,False,Medium,False,0.25,LOW_INCOME,False,527,Standard,Low
AU-CUST00357,Jesse Perry,1974-10-25,Male,AU,Married,Part-time,70825,Standard,2025-03-16,Medium,0.504,True,Low,False,0.0,NONE,False,649,Standard,Low
AU-CUST00358,Jeffery Ortega,1977-10-24,Female,AU,Married,Unemployed,33337,Standard,2024-02-26,Medium,0.555,False,Medium,False,0.25,LOW_INCOME,False,598,Standard,Low
AU-CUST00359,Christian Leblanc,1986-10-22,Male,AU,Married,Full-time,113315,Premium,2024-01-01,Medium,0.743,True,Low,False,0.0,NONE,False,680,Enhanced,Low
AU-CUST00360,Ronald Davis,1977-10-24,Female,AU,Married,Unemployed,54898,Standard,2024-05-15,Medium,0.657,True,Medium,False,0.25,LOW_INCOME,False,519,Enhanced,Low
AU-CUST00361,Parker Cain,1949-10-31,Male,AU,Divorced,Retired,34049,Standard,2024-10-16,Low,0.291,False,Medium,True,0.35,ELDERLY,False,602,Enhanced,Low
AU-CUST00362,Laurie Hoffman,1998-10-19,Male,AU,Divorced,Full-time,43054,Standard,2025-04-11,High,0.83,True,Low,False,0.0,NONE,False,729,Standard,Low
AU-CUST00363,Bryan Gomez,1996-10-19,Female,AU,Single,Part-time,49064,Standard,2024-12-24,Medium,0.521,False,Low,False,0.0,NONE,False,632,Simplified,Low
AU-CUST00364,Nicole Parrish,2006-10-17,Male,AU,Single,Full-time,13022,Standard,2024-03-15,High,0.943,False,Low,False,0.2,YOUNG_ADULT,False,588,Enhanced,Low
AU-CUST00365,Tracy Burke,1969-10-26,Male,AU,Married,Full-time,87104,Standard,2025-01-28,Low,0.524,True,Low,False,0.0,NONE,False,680,Enhanced,Low
AU-CUST00366,Kenneth Lewis,1994-10-20,Female,AU,Married,Full-time,87268,Standard,2024-09-14,High,0.916,False,Low,False,0.0,NONE,False,702,Standard,Low
AU-CUST00367,Courtney Rodriguez,1975-10-25,Male,AU,Divorced,Full-time,115235,Premium,2024-07-21,Medium,0.672,True,High,True,0.45,PRIOR_VICTIM,False,691,Standard,Medium
AU-CUST00368,Holly Farmer,1978-10-24,Male,AU,Single,Self-employed,108245,Premium,2025-02-27,Medium,0.525,False,Low,False,0.0,NONE,False,724,Enhanced,Low
AU-CUST00369,Renee Bruce,1993-10-20,Male,AU,Divorced,Full-time,55415,Standard,2024-06-11,High,0.987,False,Low,False,0.0,NONE,False,591,Simplified,Low
AU-CUST00370,Sabrina Austin,1961-10-28,Male,AU,Married,Full-time,76031,Standard,2024-12-05,Low,0.503,True,Low,False,0.0,NONE,False,696,Standard,Low
AU-CUST00371,Allison Hickman,1980-10-23,Female,AU,Single,Full-time,30759,Standard,2024-04-09,Medium,0.647,True,Low,False,0.0,NONE,False,718,Standard,Low
AU-CUST00372,Debra White,1983-10-23,Male,AU,Single,Full-time,49182,Standard,2024-07-28,Medium,0.572,True,Low,False,0.0,NONE,False,765,Standard,Low
AU-CUST00373,Ellen Morgan,1995-10-20,Female,AU,Married,Full-time,43711,Standard,2024-11-02,High,0.987,True,Low,False,0.0,NONE,False,729,Standard,Low
AU-CUST00374,Sergio Knight,1990-10-21,Female,AU,Single,Full-time,84560,Standard,2024-12-08,Medium,0.719,True,Low,False,0.0,NONE,False,646,Enhanced,Low
AU-CUST00375,Charles Schultz,1999-10-19,Male,AU,Married,Full-time,57811,Standard,2025-05-19,High,0.882,False,Low,False,0.0,NONE,False,826,Standard,Low
AU-CUST00376,Paul Lewis,1996-10-19,Male,AU,Married,Full-time,98326,Standard,2024-06-08,High,0.952,False,Low,False,0.0,NONE,False,717,Standard,Low
AU-CUST00377,Glen Wood,1944-11-01,Male,AU,Married,Retired,36750,Standard,2025-05-06,Low,0.535,True,Medium,True,0.35,ELDERLY,False,527,Enhanced,Low
AU-CUST00378,Paula Bradley,1993-10-20,Male,AU,Single,Unemployed,74588,Standard,2025-03-24,Medium,0.682,False,Medium,False,0.25,LOW_INCOME,False,527,Standard,Low
AU-CUST00379,Anthony Moore,1981-10-23,Male,AU,Widowed,Part-time,100398,Premium,2024-07-16,Medium,0.792,True,Low,False,0.0,NONE,False,661,Standard,Low
AU-CUST00380,Megan Nelson,1971-10-26,Female,AU,Married,Full-time,65764,Standard,2024-03-17,Medium,0.612,True,Low,False,0.0,NONE,False,725,Enhanced,Low
AU-CUST00381,Karla Ramos,1978-10-24,Male,AU,Married,Self-employed,20938,Standard,2024-05-21,Medium,0.52,False,Very High,True,0.6,NONE,True,613,Standard,High
AU-CUST00382,Paul Wilson,1954-10-30,Male,AU,Married,Retired,26855,Standard,2024-12-27,Low,0.334,True,Medium,True,0.35,ELDERLY,False,609,Simplified,Low
AU-CUST00383,Douglas Gregory,1967-10-27,Female,AU,Married,Full-time,37023,Standard,2025-03-09,Low,0.294,True,Low,False,0.0,NONE,False,634,Enhanced,Low
AU-CUST00384,Mr. Andrew Foster,1990-10-21,Female,AU,Widowed,Self-employed,73229,Standard,2024-12-02,Medium,0.542,False,Low,False,0.0,NONE,False,599,Simplified,Low
AU-CUST00385,Aimee Turner,1993-10-20,Male,AU,Married,Self-employed,107589,Premium,2025-02-02,Medium,0.666,True,Low,False,0.0,NONE,False,594,Standard,Low
AU-CUST00386,Chad Scott,1944-11-01,Male,AU,Married,Retired,37248,Standard,2024-02-25,Low,0.302,True,Medium,True,0.35,ELDERLY,False,548,Enhanced,Low
AU-CUST00387,Adam Burgess,1966-10-27,Female,AU,Single,Self-employed,105033,Premium,2024-10-04,Low,0.429,False,Low,False,0.0,NONE,False,791,Standard,Low
AU-CUST00388,James Padilla,1941-11-02,Male,AU,Single,Part-time,25728,Standard,2025-04-24,Low,0.225,True,Medium,True,0.35,ELDERLY,False,660,Enhanced,Low
AU-CUST00389,Sandra Drake,1996-10-19,Female,AU,Married,Full-time,45545,Standard,2024-08-01,High,0.965,True,Low,False,0.0,NONE,False,704,Standard,Low
AU-CUST00390,Scott Williams,1944-11-01,Female,AU,Single,Part-time,37967,Standard,2025-05-08,Low,0.218,False,Medium,True,0.35,ELDERLY,False,542,Standard,Low
AU-CUST00391,Thomas Atkins,1974-10-25,Female,AU,Married,Full-time,42869,Standard,2024-03-08,Medium,0.794,True,Low,False,0.0,NONE,False,756,Standard,Low
AU-CUST00392,Laura Mckinney,2005-10-17,Male,AU,Widowed,Student,20556,Standard,2025-06-21,High,0.858,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,518,Enhanced,Medium
AU-CUST00393,Brian Smith,1971-10-26,Male,AU,Married,Full-time,33890,Standard,2025-03-07,Medium,0.61,False,Low,False,0.0,NONE,False,587,Enhanced,Low
AU-CUST00394,Robert Montgomery,1977-10-24,Male,AU,Single,Part-time,97599,Standard,2024-12-09,Medium,0.68,True,Low,False,0.0,NONE,False,621,Standard,Low
AU-CUST00395,Tamara Davis,2002-10-18,Female,AU,Married,Student,14384,Standard,2024-12-04,High,0.834,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,562,Enhanced,Medium
AU-CUST00396,Dana Chapman,1986-10-22,Female,AU,Single,Unemployed,92277,Standard,2025-05-29,Medium,0.615,False,Medium,False,0.25,LOW_INCOME,False,473,Enhanced,Low
AU-CUST00397,Jennifer Collins,1942-11-02,Female,AU,Married,Retired,31152,Standard,2024-07-25,Low,0.472,False,Medium,True,0.35,ELDERLY,False,515,Standard,Low
AU-CUST00398,Gary Jackson,1991-10-21,Female,AU,Married,Full-time,16728,Standard,2024-03-31,High,0.987,False,Very High,True,0.6,NONE,True,696,Standard,High
AU-CUST00399,Ashley Hicks,1992-10-20,Female,AU,Married,Self-employed,29101,Standard,2025-05-19,Medium,0.623,False,Low,False,0.0,NONE,False,643,Enhanced,Low
AU-CUST00400,Hannah Luna,1984-10-22,Female,AU,Married,Full-time,23557,Standard,2024-02-26,Medium,0.729,False,Very High,True,0.6,NONE,True,627,Enhanced,High
AU-CUST00401,Robin Young,1995-10-20,Male,AU,Married,Unemployed,96867,Standard,2024-12-28,Medium,0.616,True,Medium,False,0.25,LOW_INCOME,False,577,Enhanced,Low
AU-CUST00402,Craig Morrison,1951-10-31,Male,AU,Single,Retired,34720,Standard,2024-05-26,Low,0.476,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,594,Enhanced,Medium
AU-CUST00403,Mary Thompson,1969-10-26,Female,AU,Single,Full-time,55841,Standard,2025-05-25,Low,0.292,False,Low,False,0.0,NONE,False,850,Enhanced,Low
AU-CUST00404,Kathleen Webster,2001-10-18,Female,AU,Married,Full-time,29401,Standard,2025-06-18,High,0.901,False,Low,False,0.2,YOUNG_ADULT,False,707,Standard,Low
AU-CUST00405,Joann Glass,1956-10-29,Male,AU,Divorced,Retired,42962,Standard,2024-09-17,Low,0.36,True,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,647,Simplified,Low
AU-CUST00406,Madison Weber,1945-11-01,Female,AU,Single,Unemployed,26574,Standard,2024-10-19,Low,0.203,True,High,True,0.6,ELDERLY|LOW_INCOME,False,583,Standard,Medium
AU-CUST00407,Lori Hernandez,1990-10-21,Male,AU,Single,Full-time,42167,Standard,2024-09-06,Medium,0.706,True,Low,False,0.0,NONE,False,733,Enhanced,Low
AU-CUST00408,Jeremy Turner,1948-10-31,Male,AU,Single,Retired,30749,Standard,2024-08-21,Low,0.547,False,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,523,Enhanced,Medium
AU-CUST00409,Anthony Romero,2002-10-18,Female,AU,Married,Student,21461,Standard,2025-05-29,High,0.911,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,440,Enhanced,Medium
AU-CUST00410,Jesse Brown,1965-10-27,Male,AU,Single,Full-time,112328,Premium,2024-06-06,Low,0.599,True,Low,False,0.0,NONE,False,771,Standard,Low
AU-CUST00411,Angela Lin,1973-10-25,Female,AU,Married,Full-time,31362,Standard,2025-06-10,Medium,0.573,False,Low,False,0.0,NONE,False,746,Standard,Low
AU-CUST00412,Lisa Hunter,1980-10-23,Female,AU,Single,Full-time,32626,Standard,2024-12-23,Medium,0.502,False,Low,False,0.0,NONE,False,725,Standard,Low
AU-CUST00413,Julian Conner,1996-10-19,Female,AU,Married,Full-time,118672,Premium,2025-06-11,High,0.983,False,Low,False,0.0,NONE,False,624,Enhanced,Low
AU-CUST00414,Joanna Pacheco,1950-10-31,Male,AU,Single,Retired,28962,Standard,2024-12-02,Low,0.322,False,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,594,Standard,Medium
AU-CUST00415,Erica Alvarez,2003-10-18,Female,AU,Married,Full-time,32409,Standard,2025-03-25,High,0.86,False,Low,False,0.2,YOUNG_ADULT,False,808,Standard,Low
AU-CUST00416,Antonio Garcia,2002-10-18,Male,AU,Single,Full-time,26953,Standard,2024-09-25,High,0.835,True,Low,False,0.2,YOUNG_ADULT,False,701,Simplified,Low
AU-CUST00417,Gwendolyn Klein,2000-10-18,Female,AU,Married,Part-time,38165,Standard,2024-09-10,Medium,0.718,True,High,True,0.45,PRIOR_VICTIM,False,593,Standard,Medium
AU-CUST00418,Carrie Wright,1977-10-24,Male,AU,Widowed,Full-time,90527,Standard,2024-05-21,Medium,0.579,True,Low,False,0.0,NONE,False,639,Standard,Low
AU-CUST00419,Jeffrey Mills,2004-10-17,Female,AU,Single,Part-time,18347,Standard,2024-04-25,Medium,0.599,False,Very High,True,0.8,YOUNG_ADULT,True,543,Standard,High
AU-CUST00420,Jake Campbell,1955-10-30,Female,AU,Widowed,Retired,26382,Standard,2024-01-21,Low,0.471,True,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,662,Enhanced,Low
AU-CUST00421,George Harper,1977-10-24,Male,AU,Single,Full-time,21928,Standard,2024-07-29,Medium,0.787,False,Very High,True,0.6,NONE,True,611,Standard,High
AU-CUST00422,Maria Jones,1998-10-19,Male,AU,Married,Self-employed,52365,Standard,2025-06-26,Medium,0.557,True,Low,False,0.0,NONE,False,698,Enhanced,Low
AU-CUST00423,Michael Mitchell,2006-10-17,Male,AU,Married,Full-time,12987,Standard,2025-05-30,High,0.845,True,Low,False,0.2,YOUNG_ADULT,False,623,Standard,Low
AU-CUST00424,Mary Escobar,1998-10-19,Female,AU,Single,Part-time,104375,Premium,2025-01-13,Medium,0.634,True,Low,False,0.0,NONE,False,567,Standard,Low
AU-CUST00425,Felicia Aguilar,1975-10-25,Female,AU,Married,Full-time,27256,Standard,2024-07-18,Medium,0.557,False,Low,False,0.0,NONE,False,715,Standard,Low
AU-CUST00426,Gregory Ponce,1951-10-31,Female,AU,Single,Retired,42072,Standard,2024-10-12,Low,0.485,True,Medium,True,0.35,ELDERLY,False,577,Standard,Low
AU-CUST00427,Jenna Larson,2006-10-17,Female,AU,Married,Student,30871,Standard,2025-02-19,High,0.864,False,Very High,True,1.0,YOUNG_ADULT|LOW_INCOME,True,576,Enhanced,High
AU-CUST00428,Emily Bennett,1956-10-29,Male,AU,Married,Retired,40910,Standard,2024-01-02,Low,0.238,True,Low,False,0.0,NONE,False,744,Standard,Low
AU-CUST00429,Robin Santiago,1998-10-19,Female,AU,Divorced,Full-time,72562,Standard,2025-05-21,High,0.866,True,Low,False,0.0,NONE,False,832,Standard,Low
AU-CUST00430,Nancy Jennings,1959-10-29,Male,AU,Single,Unemployed,28002,Standard,2025-04-22,Low,0.49,True,Medium,False,0.25,LOW_INCOME,False,465,Standard,Low
AU-CUST00431,Maria Henderson,1962-10-28,Female,AU,Widowed,Part-time,29916,Standard,2025-06-16,Low,0.336,True,Low,False,0.0,NONE,False,678,Standard,Low
AU-CUST00432,Jack White,1973-10-25,Male,AU,Single,Full-time,109201,Premium,2024-02-21,Medium,0.598,False,Low,False,0.0,NONE,False,701,Standard,Low
AU-CUST00433,Travis Tucker,1978-10-24,Female,AU,Married,Self-employed,90095,Standard,2025-06-04,Medium,0.776,False,Low,False,0.0,NONE,False,659,Standard,Low
AU-CUST00434,Chad Jones,1958-10-29,Male,AU,Single,Retired,33371,Standard,2024-12-02,Low,0.44,True,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,632,Simplified,Low
AU-CUST00435,Ashley Wise,2002-10-18,Male,AU,Single,Student,17821,Standard,2024-10-31,High,0.932,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,578,Standard,Medium
AU-CUST00436,Sophia Johnson,2001-10-18,Male,AU,Single,Full-time,24710,Standard,2024-04-08,High,0.818,True,Low,False,0.2,YOUNG_ADULT,False,745,Standard,Low
AU-CUST00437,Ralph Anderson,2000-10-18,Female,AU,Married,Full-time,48831,Standard,2024-09-27,High,0.895,False,Low,False,0.0,NONE,False,676,Enhanced,Low
AU-CUST00438,Christopher Guerra,1985-10-22,Male,AU,Single,Full-time,39244,Standard,2024-07-18,Medium,0.585,True,Low,False,0.0,NONE,False,603,Standard,Low
AU-CUST00439,Rhonda Martin,1968-10-26,Male,AU,Married,Part-time,82201,Standard,2025-06-26,Low,0.523,False,Low,False,0.0,NONE,False,682,Enhanced,Low
AU-CUST00440,Jason Rhodes,1980-10-23,Male,AU,Widowed,Full-time,90916,Standard,2024-07-05,Medium,0.529,False,Low,False,0.0,NONE,False,642,Enhanced,Low
AU-CUST00441,Jeremy Mitchell,1956-10-29,Male,AU,Single,Part-time,29750,Standard,2024-04-29,Low,0.542,False,Low,False,0.0,NONE,False,673,Enhanced,Low
AU-CUST00442,Joann Ferguson,2007-10-17,Female,AU,Single,Student,10129,Standard,2025-06-03,High,0.918,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,424,Simplified,Medium
AU-CUST00443,Robert Harrison,1980-10-23,Female,AU,Single,Full-time,97413,Standard,2024-04-12,Medium,0.501,True,Low,False,0.0,NONE,False,684,Enhanced,Low
AU-CUST00444,Holly Valentine,2005-10-17,Female,AU,Single,Unemployed,12019,Standard,2025-05-11,Medium,0.779,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,444,Standard,Medium
AU-CUST00445,Mrs. Diane Reyes,1987-10-22,Female,AU,Married,Self-employed,31826,Standard,2025-06-12,Medium,0.707,False,Low,False,0.0,NONE,False,746,Simplified,Low
AU-CUST00446,Tracy Montoya,1967-10-27,Male,AU,Married,Full-time,96827,Standard,2024-06-17,Low,0.38,True,Low,False,0.0,NONE,False,645,Standard,Low
AU-CUST00447,Brenda Wright,1946-11-01,Male,AU,Single,Retired,25218,Standard,2025-01-13,Low,0.428,False,Medium,True,0.35,ELDERLY,False,511,Standard,Low
AU-CUST00448,Shelly Spencer,1971-10-26,Female,AU,Single,Full-time,119168,Premium,2025-03-13,Medium,0.671,False,Low,False,0.0,NONE,False,688,Enhanced,Low
AU-CUST00449,Ryan Rosales,1998-10-19,Female,AU,Married,Full-time,43001,Standard,2024-10-21,High,0.93,False,Low,False,0.0,NONE,False,683,Enhanced,Low
AU-CUST00450,Phillip Nelson,1978-10-24,Male,AU,Single,Full-time,77749,Standard,2025-01-17,Medium,0.696,False,Low,False,0.0,NONE,False,699,Simplified,Low
AU-CUST00451,Brittany Kim,1997-10-19,Female,AU,Married,Full-time,100265,Premium,2024-03-13,High,0.873,True,Low,False,0.0,NONE,False,618,Standard,Low
AU-CUST00452,Courtney Hayes,1943-11-02,Male,AU,Widowed,Part-time,42850,Standard,2024-10-10,Low,0.279,False,Medium,True,0.35,ELDERLY,False,622,Enhanced,Low
AU-CUST00453,Alexander Brown,1979-10-24,Male,AU,Single,Part-time,48490,Standard,2024-10-08,Medium,0.604,False,Low,False,0.0,NONE,False,645,Standard,Low
AU-CUST00454,Cynthia Vang,2002-10-18,Male,AU,Married,Full-time,23383,Standard,2024-11-06,High,0.866,False,Low,False,0.2,YOUNG_ADULT,False,551,Enhanced,Low
AU-CUST00455,Alfred Galvan,1998-10-19,Female,AU,Divorced,Full-time,113534,Premium,2025-06-02,High,0.943,False,Low,False,0.0,NONE,False,712,Enhanced,Low
AU-CUST00456,Marie Moody,2002-10-18,Female,AU,Married,Full-time,53856,Standard,2025-03-28,High,0.925,False,Low,False,0.2,YOUNG_ADULT,False,733,Standard,Low
AU-CUST00457,Dustin Gallegos,1944-11-01,Female,AU,Married,Retired,35748,Standard,2024-11-26,Low,0.494,False,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,577,Enhanced,Medium
